epoch,w2_loss_train_samples,g_OT_train_loss,g_constraints_train_loss,remaining_f_train_loss,mu_2moment_train_loss,miu_mean_train,miu_var_train
36,7477.450832153319,"[-10115.251365356444, -15512.480853881849, -6498.059425591365, -10641.971159261064, -10245.382797173383, -2089.5460249498133, -1857.3086594306087, -2653.0146519978794, -2063.5034234788704, -1830.960153130425]",0.14039819601819747,"[-10702.55103515625, -16367.059956461588, -6832.541769816081, -11194.955500895183, -10802.497814941406, -2052.289057261149, -1872.9410507710775, -2487.861404012044, -2104.841838175456, -1744.6671390279134]",6481.511331380215,"[-12.535075187683105, -15.930670738220215, -11.733966827392578, -22.050270080566406, 6.991449356079102, -9.236743927001953, 19.68507194519043, -10.746456146240234, 5.725719451904297, -17.806591033935547]","[[706.6706530850773, 111.2308413679471, 217.93296569443245, 39.81088221356489, -35.43164288685001, -271.65737675333986, -419.64760782269065, 84.93985744416203, -169.1576804248816, -120.59134512196012], [111.2308413679471, 1104.7206476601439, -64.33396010083639, 33.9667908928755, -263.8217472551085, 191.25738664905575, -434.4201982065543, 340.21999941560966, -251.0237988597418, -707.2553742989082], [217.93296569443245, -64.33396010083639, 873.4536066197182, 381.6325087186393, 168.48758867443112, -574.6368764070972, -168.03468574774357, -21.06905335615206, -53.45017984654207, -448.2855626054527], [39.81088221356489, 33.9667908928755, 381.6325087186393, 690.2017813050401, 88.90293441010748, -450.9219764314003, -20.63645633847088, -54.81389004748979, -35.5337007893516, -421.59608968887125], [-35.43164288685001, -263.8217472551085, 168.48758867443112, 88.90293441010748, 687.506436935618, 58.00281757263246, 282.0962780574124, -171.74428628952373, 510.12341626414116, 31.41185025380845], [-271.65737675333986, 191.25738664905575, -574.6368764070972, -450.9219764314003, 58.00281757263246, 1488.072313864337, 311.24253851776456, 32.78909630112498, 782.2416456009288, 209.19475537100868], [-419.64760782269065, -434.4201982065543, -168.03468574774357, -20.63645633847088, 282.0962780574124, 311.24253851776456, 1211.378662758571, -394.48199448846276, 396.4588358400575, 368.08366578419856], [84.93985744416203, 340.21999941560966, -21.06905335615206, -54.81389004748979, -171.74428628952373, 32.78909630112498, -394.48199448846276, 711.7341210601398, -94.12466443301254, -302.3175888853563], [-169.1576804248816, -251.0237988597418, -53.45017984654207, -35.5337007893516, 510.12341626414116, 782.2416456009288, 396.4588358400575, -94.12466443301254, 1923.7694872341817, -75.72852551629849], [-120.59134512196012, -707.2553742989082, -448.2855626054527, -421.59608968887125, 31.41185025380845, 209.19475537100868, 368.08366578419856, -302.3175888853563, -75.72852551629849, 1653.3692754567664]]"
37,7476.4991887224,"[-10122.155588785818, -15522.715489569766, -6501.198950364858, -10649.203814629438, -10257.16065314398, -2090.446978056167, -1858.6303208838567, -2654.020583869088, -2067.0974932607014, -1832.4741502549898]",0.13453764448252822,"[-10704.251081542969, -16371.92268717448, -6834.250456339519, -11197.456352132162, -10798.481373697916, -2053.902609914144, -1871.8911359151205, -2485.9459641520184, -2102.1413148498536, -1744.7047010803224]",6486.072208984379,"[-12.545751571655273, -15.925410270690918, -11.719164848327637, -22.007591247558594, 7.151252269744873, -9.26413345336914, 19.924928665161133, -10.848024368286133, 5.678256034851074, -17.970783233642578]","[[708.0774254064067, 108.30372954618565, 215.65799006580642, 38.91037362608682, -38.309381439442, -274.696200633119, -426.56860737419083, 78.76453499713976, -173.22413896327217, -114.52301824608124], [108.30372954618565, 1104.0118886225553, -63.27451570900483, 29.353849299004093, -267.32149561089705, 190.25181934094758, -438.1341292305703, 335.04387537053884, -243.4968101469366, -696.3556029155686], [215.65799006580642, -63.27451570900483, 882.9552817683925, 384.6345000660408, 167.804320839036, -578.8292292376981, -165.68217894109554, -28.678351599614572, -62.20332681791931, -443.9573112120268], [38.91037362608682, 29.353849299004093, 384.6345000660408, 695.0514838740877, 93.325652348331, -454.98665812512803, -14.561452812980827, -50.722619639558495, -37.55933651657789, -424.17384087430884], [-38.309381439442, -267.32149561089705, 167.804320839036, 93.325652348331, 687.3811026689643, 65.46961930413312, 276.0098442674181, -170.14676401319326, 509.8867166939854, 39.65504936362847], [-274.696200633119, 190.25181934094758, -578.8292292376981, -454.98665812512803, 65.46961930413312, 1505.3374807203681, 307.25191149804135, 35.116944573124464, 795.9337937910055, 200.73828215751357], [-426.56860737419083, -438.1341292305703, -165.68217894109554, -14.561452812980827, 276.0098442674181, 307.25191149804135, 1206.1571532176913, -386.95753681701353, 396.0025663833586, 362.6502186373382], [78.76453499713976, 335.04387537053884, -28.678351599614572, -50.722619639558495, -170.14676401319326, 35.116944573124464, -386.95753681701353, 701.9583994785427, -91.81733458778425, -291.2157004304673], [-173.22413896327217, -243.4968101469366, -62.20332681791931, -37.55933651657789, 509.8867166939854, 795.9337937910055, 396.0025663833586, -91.81733458778425, 1921.8954992739568, -80.62258638702261], [-114.52301824608124, -696.3556029155686, -443.9573112120268, -424.17384087430884, 39.65504936362847, 200.73828215751357, 362.6502186373382, -291.2157004304673, -80.62258638702261, 1629.511050348872]]"
38,7476.49055739678,"[-10114.15985921223, -15509.842674289293, -6496.462146606441, -10639.841022067609, -10245.22821987576, -2090.2720663367368, -1858.9420195685493, -2654.4862801784925, -2065.913984273276, -1832.7360099538148]",0.13149714938157958,"[-10695.536701660156, -16353.964963785807, -6828.237077840169, -11186.750217692057, -10792.878383382162, -2049.725914662679, -1870.2861605326334, -2484.1050416056314, -2100.2746370951336, -1742.0689593505858]",6475.233945963536,"[-12.51794719696045, -15.897078514099121, -11.744811058044434, -22.024648666381836, 7.097659587860107, -9.375404357910156, 19.70306396484375, -10.735517501831055, 5.623741626739502, -17.971651077270508]","[[702.566251663653, 111.52332494851774, 218.39804225582745, 42.06782129387825, -35.16039498967679, -274.9595090372092, -416.6982204992474, 82.75128738404374, -162.24000541784534, -125.06004060726977], [111.52332494851774, 1105.7249306185781, -58.55939279138517, 36.053703708912494, -263.8265889704581, 186.87473684830036, -437.9352046465526, 339.2815954892608, -247.1889437554491, -705.1135444945287], [218.39804225582745, -58.55939279138517, 876.8470450017528, 379.7936598512115, 167.0464767624677, -572.11469577509, -167.10782934374168, -21.020249983025888, -56.09479044122469, -453.4806356211676], [42.06782129387825, 36.053703708912494, 379.7936598512115, 691.5107200129984, 88.30973989841401, -448.11919711340045, -18.983532285911757, -54.512766209361864, -36.10011873572772, -419.83437349250437], [-35.16039498967679, -263.8265889704581, 167.0464767624677, 88.30973989841401, 685.167610943149, 65.1314461671256, 281.47859229658184, -169.72066299531582, 508.2962551726953, 38.10770883416777], [-274.9595090372092, 186.87473684830036, -572.11469577509, -448.11919711340045, 65.1314461671256, 1492.4329419167166, 314.21344885076866, 30.15856631186405, 788.8531853044288, 205.57389112766063], [-416.6982204992474, -437.9352046465526, -167.10782934374168, -18.983532285911757, 281.47859229658184, 314.21344885076866, 1210.9298507619226, -393.37108538210833, 399.55385908129927, 373.0701542591142], [82.75128738404374, 339.2815954892608, -21.020249983025888, -54.512766209361864, -169.72066299531582, 30.15856631186405, -393.37108538210833, 706.7239742566152, -93.34522580325483, -295.4055716350871], [-162.24000541784534, -247.1889437554491, -56.09479044122469, -36.10011873572772, 508.2962551726953, 788.8531853044288, 399.55385908129927, -93.34522580325483, 1918.5150345930642, -69.33062400772555], [-125.06004060726977, -705.1135444945287, -453.4806356211676, -419.83437349250437, 38.10770883416777, 205.57389112766063, 373.0701542591142, -295.4055716350871, -69.33062400772555, 1640.8496576163218]]"
39,7476.445871468441,"[-10123.578900010854, -15523.866347995328, -6503.481064351402, -10650.603010660807, -10255.266765611437, -2090.735602993432, -1858.7384869978168, -2658.2397797139474, -2068.90118109809, -1833.3291658020028]",0.12429169226541284,"[-10706.912116292318, -16377.007653401693, -6835.820123901367, -11197.99494140625, -10804.71151123047, -2053.4561553955077, -1873.1199052937825, -2483.762734375, -2103.7474340820313, -1744.3667822265625]",6488.804305989579,"[-12.509980201721191, -15.85628890991211, -11.713685035705566, -22.091094970703125, 7.032726287841797, -9.28372859954834, 19.779367446899414, -10.764190673828125, 5.6175713539123535, -18.04502296447754]","[[710.4840789546059, 109.92123759197418, 218.18418133279533, 41.41742526630187, -35.30470171967815, -276.5522040694607, -420.68296089130024, 80.03561750227355, -172.57135812266205, -119.137993666252], [109.92123759197418, 1112.8688362743524, -61.95016930243797, 35.59978753332261, -262.1244045065221, 195.12502892689423, -435.4614773796558, 337.36653947568897, -244.3144044107148, -706.9700522336071], [218.18418133279533, -61.95016930243797, 872.9856024735477, 383.5058458400274, 169.42513134762459, -576.3866243929886, -168.67335523316203, -23.713985846223682, -59.03337572236268, -441.88214134070836], [41.41742526630187, 35.59978753332261, 383.5058458400274, 688.1019491152422, 91.45904672251172, -456.5506769899499, -17.26015632972747, -49.69374566102373, -40.0508007850917, -423.2396313105682], [-35.30470171967815, -262.1244045065221, 169.42513134762459, 91.45904672251172, 684.4649023574442, 60.8202296749993, 275.64174106694185, -170.1642941265485, 509.74083023018153, 30.867385087620303], [-276.5522040694607, 195.12502892689423, -576.3866243929886, -456.5506769899499, 60.8202296749993, 1503.8739644626637, 302.66258952083354, 31.97120239010091, 793.4590653854151, 199.78216228583705], [-420.68296089130024, -435.4614773796558, -168.67335523316203, -17.26015632972747, 275.64174106694185, 302.66258952083354, 1205.1682731425062, -389.7413873988489, 399.5866030844063, 364.08277168771957], [80.03561750227355, 337.36653947568897, -23.713985846223682, -49.69374566102373, -170.1642941265485, 31.97120239010091, -389.7413873988489, 704.8861230780523, -97.79598491916919, -297.28395068162536], [-172.57135812266205, -244.3144044107148, -59.03337572236268, -40.0508007850917, 509.74083023018153, 793.4590653854151, 399.5866030844063, -97.79598491916919, 1930.159810048801, -81.5916995146493], [-119.137993666252, -706.9700522336071, -441.88214134070836, -423.2396313105682, 30.867385087620303, 199.78216228583705, 364.08277168771957, -297.28395068162536, -81.5916995146493, 1641.364342415582]]"
40,7476.294836700431,"[-10120.410507541219, -15517.458335503476, -6501.763607652446, -10648.061162584096, -10252.519238281251, -2090.9454442342108, -1857.6976123809807, -2657.846426696779, -2064.340185190837, -1832.0181880442321]",0.12065032132435578,"[-10703.782130126952, -16369.50805908203, -6832.492270914713, -11195.143076985678, -10800.026967773438, -2052.1909744771324, -1874.664907430013, -2483.905823059082, -2103.4985185750324, -1745.2900362141927]",6484.321151692704,"[-12.52046012878418, -15.905263900756836, -11.695344924926758, -22.02496337890625, 6.9987688064575195, -9.293801307678223, 19.857458114624023, -10.80644702911377, 5.607300758361816, -17.95013999938965]","[[709.1106847027903, 111.66901402924623, 219.5113417141724, 37.456246485935836, -40.46092129807836, -269.4293349638892, -421.3329798107831, 82.0839954977424, -169.22108276942748, -118.88595140815261], [111.66901402924623, 1101.080533931716, -60.874523159677665, 35.441612503853456, -267.5788647862651, 184.64327379385165, -439.0209426286869, 339.4338328126793, -248.74979446506939, -702.8886404789904], [219.5113417141724, -60.874523159677665, 884.8100774458671, 384.72303603513177, 162.41434450754065, -570.1507021385587, -169.7672967301034, -20.46516850021635, -58.23630807121603, -450.7268070480639], [37.456246485935836, 35.441612503853456, 384.72303603513177, 696.8177951571529, 88.13741818633405, -450.03203684615494, -17.966111809602893, -52.13026238912494, -35.33008868611166, -427.45122138298325], [-40.46092129807836, -267.5788647862651, 162.41434450754065, 88.13741818633405, 682.407635797521, 65.6487194591422, 281.14270125307706, -169.08536702730842, 503.6197993372024, 38.24972196999423], [-269.4293349638892, 184.64327379385165, -570.1507021385587, -450.03203684615494, 65.6487194591422, 1495.300970499316, 312.24555552491665, 29.789447233492453, 787.1381569290786, 212.40563208112252], [-421.3329798107831, -439.0209426286869, -169.7672967301034, -17.966111809602893, 281.14270125307706, 312.24555552491665, 1212.0644766057892, -387.7894155985369, 395.9309185694802, 373.64593112618735], [82.0839954977424, 339.4338328126793, -20.46516850021635, -52.13026238912494, -169.08536702730842, 29.789447233492453, -387.7894155985369, 707.1064384227994, -89.70810002040304, -296.7980562424473], [-169.22108276942748, -248.74979446506939, -58.23630807121603, -35.33008868611166, 503.6197993372024, 787.1381569290786, 395.9309185694802, -89.70810002040304, 1915.5855692976504, -72.44418144577077], [-118.88595140815261, -702.8886404789904, -450.7268070480639, -427.45122138298325, 38.24972196999423, 212.40563208112252, 373.64593112618735, -296.7980562424473, -72.44418144577077, 1642.241147370361]]"
41,7477.231179850258,"[-10130.22123040093, -15520.152125176332, -6502.979927978513, -10650.07958774144, -10267.49586629231, -2088.6517412058483, -1857.6530499437122, -2664.7859163411463, -2067.535267452665, -1833.6687351904977]",0.11554933800569014,"[-10706.084137776692, -16377.9384769694, -6840.2747359212235, -11207.874628092448, -10796.037036539714, -2055.1491073099774, -1875.110858968099, -2483.5581579589843, -2104.486606496175, -1745.0907969665527]",6491.915789713543,"[-12.19716739654541, -15.943408012390137, -11.594873428344727, -22.09067726135254, 7.01295804977417, -9.376792907714844, 19.560367584228516, -10.531050682067871, 5.519737243652344, -17.773502349853516]","[[709.8253248117154, 107.00707073196737, 224.97317984629723, 49.63080344009415, -19.98459501428034, -288.2942829481951, -418.7544965459586, 66.76592942466638, -145.95676972587088, -139.25735539764335], [107.00707073196737, 1151.0965224531944, -64.41548040048887, 54.40183226264068, -288.0640004949598, 182.56323463759313, -439.97544177474083, 330.53822260486356, -285.22372851384176, -708.4855120915165], [224.97317984629723, -64.41548040048887, 859.8442881167764, 386.55915887995536, 201.33533956755076, -554.3795628806452, -157.60851481115523, -30.11258162438196, -13.220600634899709, -450.3306704065028], [49.63080344009415, 54.40183226264068, 386.55915887995536, 707.0477452561883, 101.21839689560912, -440.96082429789436, -24.02933791150196, -59.06441248721744, -12.359808427544102, -450.26046721220746], [-19.98459501428034, -288.0640004949598, 201.33533956755076, 101.21839689560912, 718.1593378911439, 44.73621879102575, 297.53457778301015, -194.23137534471618, 543.8870068736239, 38.90350405041543], [-288.2942829481951, 182.56323463759313, -554.3795628806452, -440.96082429789436, 44.73621879102575, 1480.468487845012, 328.6364884838765, 31.37150259032473, 787.790211613961, 203.83185303322648], [-418.7544965459586, -439.97544177474083, -157.60851481115523, -24.02933791150196, 297.53457778301015, 328.6364884838765, 1210.2417018124981, -398.80198281462293, 423.68109449070454, 353.38829089227005], [66.76592942466638, 330.53822260486356, -30.11258162438196, -59.06441248721744, -194.23137534471618, 31.37150259032473, -398.80198281462293, 689.6430561334448, -147.29857915172514, -279.5892827465843], [-145.95676972587088, -285.22372851384176, -13.220600634899709, -12.359808427544102, 543.8870068736239, 787.790211613961, 423.68109449070454, -147.29857915172514, 1971.1895347726415, -53.918535781955136], [-139.25735539764335, -708.4855120915165, -450.3306704065028, -450.26046721220746, 38.90350405041543, 203.83185303322648, 353.38829089227005, -279.5892827465843, -53.918535781955136, 1594.2460867412776]]"
42,7477.3102256876555,"[-10120.514658677852, -15522.139234212233, -6501.168711785215, -10645.306526692706, -10247.615588785811, -2089.933081563315, -1859.1566588168662, -2656.8605669148765, -2064.604881167943, -1831.3866147189676]",0.11651525966771369,"[-10703.895494791666, -16364.42189453125, -6835.760945841472, -11194.768340657552, -10806.955512288412, -2053.176933186849, -1871.5524170430501, -2484.4850439453126, -2105.416168162028, -1743.917475382487]",6484.776222656248,"[-12.3867769241333, -15.948295593261719, -11.73081111907959, -22.164859771728516, 7.067337989807129, -9.364699363708496, 19.673490524291992, -10.635880470275879, 5.624648094177246, -18.070274353027344]","[[699.3257541650452, 107.382596051078, 217.11049190665474, 52.0618881901313, -20.980038167918845, -272.2741043570444, -420.1356218054023, 71.22391107300008, -160.10400631946248, -117.90677449955314], [107.382596051078, 1124.8999912261127, -51.689232641884054, 23.23417050790022, -259.7817403488883, 207.68071930430636, -450.1188751530669, 345.9710765846536, -226.26510543039223, -696.3011820315145], [217.11049190665474, -51.689232641884054, 870.4352019674476, 388.3384205367287, 164.4636649277634, -577.7590872344842, -172.1354709120039, -17.208587945211196, -68.5149402558386, -465.99839050339983], [52.0618881901313, 23.23417050790022, 388.3384205367287, 691.1614894362025, 82.72456359889267, -449.7209144772626, -23.685532739104048, -52.46811890804286, -36.75499378691933, -432.8685853625552], [-20.980038167918845, -259.7817403488883, 164.4636649277634, 82.72456359889267, 678.7968037603204, 64.40053931252633, 270.8873911657748, -172.87963325780038, 514.5029166000098, 41.439176637866616], [-272.2741043570444, 207.68071930430636, -577.7590872344842, -449.7209144772626, 64.40053931252633, 1488.014318725108, 307.55791162109097, 22.924027900878027, 790.8576745971573, 205.5206612217686], [-420.1356218054023, -450.1188751530669, -172.1354709120039, -23.685532739104048, 270.8873911657748, 307.55791162109097, 1188.4685110801922, -410.3996286133002, 397.01388770745797, 367.2373081871074], [71.22391107300008, 345.9710765846536, -17.208587945211196, -52.46811890804286, -172.87963325780038, 22.924027900878027, -410.3996286133002, 709.9615686561546, -102.13815108409683, -307.7159868396775], [-160.10400631946248, -226.26510543039223, -68.5149402558386, -36.75499378691933, 514.5029166000098, 790.8576745971573, 397.01388770745797, -102.13815108409683, 1927.1078693444751, -87.14374004991], [-117.90677449955314, -696.3011820315145, -465.99839050339983, -432.8685853625552, 41.439176637866616, 205.5206612217686, 367.2373081871074, -307.7159868396775, -87.14374004991, 1668.6235276650216]]"
43,7477.664282213001,"[-10116.632263658312, -15526.61210849341, -6499.923435668949, -10644.120152452253, -10252.85848341201, -2091.304096891614, -1856.0271286349844, -2658.0012655300584, -2059.7775287967247, -1830.815767771403]",0.11726823446651286,"[-10693.635760091145, -16343.656799723307, -6826.578516845703, -11184.76642211914, -10785.75757039388, -2051.270814921061, -1872.318796641032, -2479.8903858439126, -2102.148466847738, -1744.6189114379883]",6476.720991536464,"[-12.46030044555664, -15.904718399047852, -11.694533348083496, -22.083850860595703, 7.131403923034668, -9.385163307189941, 19.75493049621582, -10.737865447998047, 5.695379734039307, -17.907970428466797]","[[704.6708101721615, 113.09505262646616, 215.5488623642393, 42.81663617883772, -32.76379388093004, -268.9955517100056, -431.7631388279449, 85.25626961997231, -175.43568603692694, -110.52088143703472], [113.09505262646616, 1095.9522716775648, -49.61126501283217, 21.313889023916275, -259.21232436665525, 174.81257210163074, -440.61788213039586, 336.9262640497869, -252.58875157610353, -684.8981832598346], [215.5488623642393, -49.61126501283217, 871.9950843417233, 382.8915024226188, 160.65256143579185, -582.3771011950655, -160.93652191945685, -17.97817324002181, -65.27725594230982, -447.62009993935936], [42.81663617883772, 21.313889023916275, 382.8915024226188, 686.5919952047441, 76.78551474829887, -457.71502377202734, -18.15428223231279, -51.313954931397454, -42.6231880354209, -409.6661163205352], [-32.76379388093004, -259.21232436665525, 160.65256143579185, 76.78551474829887, 675.5458339057286, 68.41047587387713, 276.2521550709937, -162.37649868739047, 512.5561940032497, 39.484989094789356], [-268.9955517100056, 174.81257210163074, -582.3771011950655, -457.71502377202734, 68.41047587387713, 1495.6683814785415, 306.0726245394958, 28.029135440642083, 792.7264130893219, 204.91206230121907], [-431.7631388279449, -440.61788213039586, -160.93652191945685, -18.15428223231279, 276.2521550709937, 306.0726245394958, 1196.682649006891, -407.3012051161266, 394.0459596620701, 357.42958397790255], [85.25626961997231, 336.9262640497869, -17.97817324002181, -51.313954931397454, -162.37649868739047, 28.029135440642083, -407.3012051161266, 726.5239161518317, -73.50406431624661, -303.45681424843053], [-175.43568603692694, -252.58875157610353, -65.27725594230982, -42.6231880354209, 512.5561940032497, 792.7264130893219, 394.0459596620701, -73.50406431624661, 1934.6397227857017, -80.91413100700625], [-110.52088143703472, -684.8981832598346, -447.62009993935936, -409.6661163205352, 39.484989094789356, 204.91206230121907, 357.42958397790255, -303.45681424843053, -80.91413100700625, 1644.6331058242347]]"
44,7477.477548860334,"[-10114.762565917974, -15503.637600843624, -6496.914659898545, -10638.890084567594, -10246.172339545363, -2089.3451327599428, -1855.7319866265177, -2657.3824743143737, -2061.2377050272626, -1830.8650564066581]",0.11700314043865857,"[-10698.733392333985, -16368.521455078126, -6829.937982584635, -11193.819650065105, -10797.47006632487, -2052.3086594136557, -1874.180980529785, -2482.732054443359, -2107.393109181722, -1745.5079007466634]",6479.110670572922,"[-12.43071174621582, -15.921500205993652, -11.713653564453125, -22.051963806152344, 7.040595054626465, -9.465380668640137, 19.658226013183594, -10.720090866088867, 5.689878940582275, -17.789627075195312]","[[716.4696793998205, 108.52680727739201, 218.18149156121396, 34.2485424717797, -33.31954605909333, -276.69444549568243, -434.7047092029019, 86.25572646730271, -175.94588781450773, -121.00927186270998], [108.52680727739201, 1109.4734952391466, -51.24645917645034, 39.73281388271682, -263.9333252000408, 185.05850485196385, -434.32871040329667, 328.39754613727644, -246.10261341371972, -708.4463101611962], [218.18149156121396, -51.24645917645034, 874.6006793382678, 382.7515345237787, 173.38488647182444, -576.6454284760525, -162.3531598079131, -24.47326631694649, -49.009071040975115, -440.9400805475952], [34.2485424717797, 39.73281388271682, 382.7515345237787, 699.0315369956195, 89.99061119665926, -447.1797662523256, -18.213659371450852, -52.24812021043321, -22.650314926108134, -424.217214885771], [-33.31954605909333, -263.9333252000408, 173.38488647182444, 89.99061119665926, 687.0060970417632, 54.014785181480995, 287.8625509876028, -172.16909309627715, 509.115710019278, 30.33136663021196], [-276.69444549568243, 185.05850485196385, -576.6454284760525, -447.1797662523256, 54.014785181480995, 1507.9425314270295, 315.9478704302919, 28.803681338864664, 783.3737825901161, 199.04822648095174], [-434.7047092029019, -434.32871040329667, -162.3531598079131, -18.213659371450852, 287.8625509876028, 315.9478704302919, 1215.974556564792, -379.7407782144253, 395.6746978763584, 366.18753308353325], [86.25572646730271, 328.39754613727644, -24.47326631694649, -52.24812021043321, -172.16909309627715, 28.803681338864664, -379.7407782144253, 708.9608090088955, -86.71968372689263, -282.74367130397513], [-175.94588781450773, -246.10261341371972, -49.009071040975115, -22.650314926108134, 509.115710019278, 783.3737825901161, 395.6746978763584, -86.71968372689263, 1897.2993098455602, -69.03077624782892], [-121.00927186270998, -708.4463101611962, -440.9400805475952, -424.217214885771, 30.33136663021196, 199.04822648095174, 366.18753308353325, -282.74367130397513, -69.03077624782892, 1630.4805438154253]]"
45,7477.674534108482,"[-10121.370647040465, -15522.178394368493, -6503.3579447089305, -10648.403657633471, -10258.855642361119, -2089.7492917802615, -1856.6443459913464, -2658.4584479946548, -2062.7718606058743, -1832.479554248385]",0.11751723326949604,"[-10709.488017985026, -16374.770399576822, -6836.441649983724, -11198.199732259114, -10799.313522135417, -2054.009310862223, -1876.6853647359212, -2485.050593363444, -2108.601186014811, -1745.2611251831054]",6488.863725260421,"[-12.464574813842773, -15.938100814819336, -11.798792839050293, -22.096660614013672, 6.991020679473877, -9.358201026916504, 19.70506477355957, -10.737045288085938, 5.65592622756958, -17.884967803955078]","[[704.9473253991068, 102.40081573106269, 220.17890015357844, 42.24701688952503, -38.09568724615461, -272.4943382768379, -417.6412150318168, 85.36419738333115, -166.21356598241806, -127.83603668353302], [102.40081573106269, 1113.3577338499715, -62.90150301252216, 36.58859339591346, -266.28237903522916, 194.53574119332455, -437.33070704796495, 342.56450324804234, -242.1965889102588, -704.3350847119071], [220.17890015357844, -62.90150301252216, 879.23710586739, 378.81170299923065, 159.18952361113858, -574.3696403438101, -161.0046267549767, -27.44010858084599, -52.880882007019515, -449.39513421456763], [42.24701688952503, 36.58859339591346, 378.81170299923065, 692.0308579152701, 84.6038754724568, -450.44178460883717, -17.644223339600345, -50.01273619070391, -39.72702040891046, -423.99493523567617], [-38.09568724615461, -266.28237903522916, 159.18952361113858, 84.6038754724568, 685.2294501096997, 70.24800742484625, 292.6517891315958, -182.17134105566188, 515.8625241525227, 35.391338065595], [-272.4943382768379, 194.53574119332455, -574.3696403438101, -450.44178460883717, 70.24800742484625, 1493.9888528831614, 312.23382675453735, 24.583008720691232, 796.5777276067345, 202.38220707734533], [-417.6412150318168, -437.33070704796495, -161.0046267549767, -17.644223339600345, 292.6517891315958, 312.23382675453735, 1212.0979526576432, -381.6698704174985, 405.82284420373105, 367.1340536864911], [85.36419738333115, 342.56450324804234, -27.44010858084599, -50.01273619070391, -182.17134105566188, 24.583008720691232, -381.6698704174985, 707.3563418030736, -106.9502740654543, -297.59162470506305], [-166.21356598241806, -242.1965889102588, -52.880882007019515, -39.72702040891046, 515.8625241525227, 796.5777276067345, 405.82284420373105, -106.9502740654543, 1925.4043968117187, -73.16990422524057], [-127.83603668353302, -704.3350847119071, -449.39513421456763, -423.99493523567617, 35.391338065595, 202.38220707734533, 367.1340536864911, -297.59162470506305, -73.16990422524057, 1645.3471946739983]]"
46,7477.717959996541,"[-10119.928893093529, -15521.593425903315, -6501.482391696505, -10649.15721659342, -10245.82175903321, -2088.968642188178, -1855.6072917429601, -2657.2504604933015, -2061.033142734104, -1831.6653428310826]",0.11717909494880586,"[-10700.133401285808, -16359.11051961263, -6830.034854125976, -11188.092444254557, -10803.209914550782, -2053.3194140116375, -1873.92865041097, -2483.967187906901, -2105.7335226440428, -1744.0007223002117]",6482.080289062506,"[-12.52928352355957, -15.874691009521484, -11.79758358001709, -22.081058502197266, 6.982768535614014, -9.285693168640137, 19.74482536315918, -10.757270812988281, 5.61430025100708, -17.998716354370117]","[[700.7419174016964, 109.91096408278975, 220.44228648126284, 42.636476658551345, -35.90082989241609, -267.85092250337885, -420.1503672978238, 87.76684958377851, -164.61070504449435, -129.56208093352416], [109.91096408278975, 1101.486198982332, -64.87626524029797, 31.557955649687415, -262.720396106527, 193.4084964172931, -445.1209083354001, 345.8817621690851, -246.59556346131984, -702.7856731662479], [220.44228648126284, -64.87626524029797, 883.5688018445919, 377.43348151379604, 163.34498545725543, -575.6421392814594, -171.22696248875303, -21.09422183318087, -58.39249176701129, -453.81765762892064], [42.636476658551345, 31.557955649687415, 377.43348151379604, 693.4453283587969, 94.20558604924426, -455.11718336984507, -19.897881909239814, -50.49154706712347, -40.32468234909035, -425.28514618370724], [-35.90082989241609, -262.720396106527, 163.34498545725543, 94.20558604924426, 670.7659504801263, 48.67662111807755, 267.9504804225589, -169.26086817066334, 499.6942359925917, 23.433396381782114], [-267.85092250337885, 193.4084964172931, -575.6421392814594, -455.11718336984507, 48.67662111807755, 1489.0280808004893, 303.09475937563, 36.45615214841119, 791.1047154255241, 212.79909028378702], [-420.1503672978238, -445.1209083354001, -171.22696248875303, -19.897881909239814, 267.9504804225589, 303.09475937563, 1214.7770383323916, -388.1148090185436, 389.38334080851996, 376.8578118410599], [87.76684958377851, 345.8817621690851, -21.09422183318087, -50.49154706712347, -169.26086817066334, 36.45615214841119, -388.1148090185436, 698.8527487507433, -88.44534208734972, -292.12406305801795], [-164.61070504449435, -246.59556346131984, -58.39249176701129, -40.32468234909035, 499.6942359925917, 791.1047154255241, 389.38334080851996, -88.44534208734972, 1940.7628956190144, -75.29760141539174], [-129.56208093352416, -702.7856731662479, -453.81765762892064, -425.28514618370724, 23.433396381782114, 212.79909028378702, 376.8578118410599, -292.12406305801795, -75.29760141539174, 1648.816376100075]]"
